League,Home,Away,INC,Round,Date,Time,H_Score,A_Score,HT_H_Score,HT_A_Score,WIN,H_BET,X_BET,A_BET,WIN_BET,OVER_2.5,OVER_3.5,H_15,A_15,H_45_50,A_45_50,H_90,A_90,H_Missing_Players,A_Missing_Players,Missing_Players,H_Ball_Possession,A_Ball_Possession,H_Goal_Attempts,A_Goal_Attempts,H_Shots_on_Goal,A_Shots_on_Goal,H_Attacks,A_Attacks,H_Dangerous_Attacks,A_Dangerous_Attacks,H_Shots_off_Goal,A_Shots_off_Goal,H_Blocked_Shots,A_Blocked_Shots,H_Free_Kicks,A_Free_Kicks,H_Corner_Kicks,A_Corner_Kicks,H_Offsides,A_Offsides,H_Throw_in,A_Throw_in,H_Goalkeeper_Saves,A_Goalkeeper_Saves,H_Fouls,A_Fouls,H_Yellow_Cards,A_Yellow_Cards,Game Link
laliga2,Almeria,Fuenlabrada,"['15' Yellow_Home - Babic S.', '27' Yellow_Home - Ramazani L.', '31' Goal_Home - Puigmal A.(Sadiq U.)', '36' Goal_Away - Bouldini M.', '65' Goal_Home - Sadiq U.(Puigmal A.)', '75' Yellow_Home - Eguaras I.', '77' Goal_Home - Sousa D.(Puigmal A.)', '88' Yellow_Home - Curro', '90+1' Yellow_Away - Tachi', '90+4' Yellow_Away - Ontiveros J.']",29,25.02.2022,21:00,3.0,1.0,1.0,1.0,Home,1.58,4.0,5.8,1.58,True,True,False,False,False,False,False,False,0.0,0.0,0.0,69%,31%,17.0,6.0,6.0,3.0,110.0,67.0,38.0,19.0,9.0,2.0,2.0,1.0,,,6.0,5.0,3.0,5.0,,,2.0,3.0,18.0,15.0,4.0,2.0,https://www.flashscore.com/match/GC4OwroI/#/match-summary/match-summary
liga-portugal,Gil Vicente,Nacional,"['28' Yellow_Away - Chico Ramos', '37' Yellow_Away - Rochez B.', '44' Yellow_Home - Afonso J.', '54' Goal_Home - Marques P.(Lourency)', '61' Yellow_Home - Nogueira Y.', '71' Goal_Home - Lino S.(Lucas Mineiro)', '84' Red_Card_Away - Julio', '86' Red_Card_Home - Żółta kartka / Afonso J.', '90+2' Yellow_Away - Riascos B.']",24,19.03.2021,21:30,2.0,0.0,0.0,0.0,Home,2.13,3.22,3.9,2.13,False,False,False,False,False,False,False,False,1.0,4.0,-3.0,50%,50%,10.0,9.0,4.0,1.0,110.0,98.0,31.0,50.0,4.0,4.0,2.0,4.0,,,3.0,3.0,0.0,1.0,,,1.0,2.0,19.0,15.0,3.0,3.0,https://www.flashscore.com/match/jJSAVsKj/#/match-summary/match-summary
ligue-1,Lorient,Strasbourg,"['22' Yellow_Home - Innocent B.(Nadmierna ostrość)', '29' Yellow_Away - Bellegarde J.(Przytrzymywanie)', '76' Yellow_Home - Ouattara Da.(Podcięcie)', '89' Yellow_Away - Perrin L.(Nadmierna ostrość)']",29,20.03.2022,15:00,0.0,0.0,0.0,0.0,Draw,3.55,3.23,2.27,3.23,False,False,False,False,False,False,False,False,2.0,4.0,-2.0,50%,50%,9.0,13.0,2.0,4.0,99.0,112.0,33.0,43.0,3.0,6.0,4.0,3.0,10.0,10.0,6.0,5.0,1.0,2.0,16.0,12.0,4.0,2.0,11.0,18.0,2.0,2.0,https://www.flashscore.com/match/02so3AdG/#/match-summary/match-summary
serie-a,Empoli,Bologna,"['01' Own_Home - Bonifazi K.()', '11' Goal_Away - Barrow M.(Skov Olsen A.)', '20' Penalty_Missed_Away - Arnautovic M.()', '24' Yellow_Away - Vignato E.(Podcięcie)', '32' Goal_Home - Pinamonti A.(Stojanovic P.)', '34' Yellow_Home - Henderson L.(Faul)', '54' Goal_Home - Bajrami N.(Penalty )', '67' Yellow_Home - Pinamonti A.(Uderzenie łokciem)', '77' Goal_Away - Arnautovic M.(De Silvestri L.)', '90' Goal_Home - Ricci S.(Stulac L.)', '90+4' Yellow_Away - Orsolini R.(Faul)']",6,26.09.2021,15:00,4.0,2.0,2.0,1.0,Home,2.7,3.5,2.67,2.7,True,True,False,True,False,False,True,False,3.0,2.0,1.0,42%,58%,15.0,20.0,7.0,5.0,70.0,96.0,43.0,53.0,5.0,9.0,3.0,6.0,35.0,24.0,2.0,10.0,3.0,1.0,,,3.0,3.0,15.0,22.0,2.0,2.0,https://www.flashscore.com/match/UTwTzoeC/#/match-summary/match-summary
ligue-2,AC Ajaccio,Clermont,"['11' Yellow_Home - Pantaloni O.(Poza boiskiem)', '54' Goal_Away - Allevinah J.', '58' Goal_Away - Bayo M.', '70' Yellow_Home - Youssouf M.', '76' Yellow_Away - N']",26,20.02.2021,19:00,0.0,2.0,0.0,0.0,Away,3.7,3.12,2.12,2.12,False,False,False,False,False,False,False,False,0.0,0.0,0.0,48%,52%,11.0,13.0,4.0,9.0,126.0,122.0,70.0,55.0,3.0,3.0,4.0,1.0,,,2.0,5.0,0.0,0.0,,,7.0,4.0,10.0,9.0,1.0,1.0,https://www.flashscore.com/match/IqRgOees/#/match-summary/match-summary
laliga2,Eibar,Cartagena,"['06' Goal_Home - Javier Munoz(Exposito)', '09' Goal_Home - Blanco G.(Javier Munoz)', '30' Yellow_Away - Luna A.', '43' Red_Card_Home - Tono', '44' Yellow_Away - Delmas J.', '60' Goal_Away - De Blasis P.(Gallar A.)', '72' Yellow_Away - Silva G.', '87' Var_Away', '90+1' Yellow_Home - Blanco G.']",12,22.10.2021,21:00,2.0,1.0,2.0,0.0,Home,1.73,3.4,5.4,1.73,True,False,True,False,False,False,False,False,0.0,0.0,0.0,42%,58%,13.0,9.0,5.0,2.0,95.0,128.0,49.0,53.0,8.0,6.0,0.0,1.0,,,7.0,6.0,1.0,0.0,,,1.0,3.0,12.0,11.0,1.0,3.0,https://www.flashscore.com/match/lAtnzE3n/#/match-summary/match-summary
premier-league,Burnley,Manchester City,"['05' Goal_Away - De Bruyne K.(Sterling R.)', '13' Yellow_Home - Weghorst W.(Podcięcie)', '25' Goal_Away - Gundogan I.(Sterling R.)']",31,02.04.2022,16:00,0.0,2.0,0.0,2.0,Away,14.5,6.5,1.24,1.24,False,False,False,True,False,False,False,False,5.0,3.0,2.0,23%,77%,3.0,18.0,1.0,6.0,70.0,141.0,16.0,67.0,2.0,9.0,0.0,3.0,6.0,15.0,1.0,8.0,5.0,0.0,9.0,20.0,4.0,1.0,11.0,6.0,1.0,0.0,https://www.flashscore.com/match/ng8aDOi4/#/match-summary/match-summary
league-two,Exeter,Rochdale,"['34' Goal_Home - Dieng T.(Collins A.)', '51' Yellow_Away - McNulty J.', '52' Yellow_Home - Zanzala O.', '60' Goal_Home - Jay M.', '75' Yellow_Away - Taylor M.', '81' Yellow_Home - Brown J.', '85' Yellow_Home - Key J.']",44,23.04.2022,16:00,2.0,0.0,1.0,0.0,Home,1.54,3.95,6.0,1.54,False,False,False,False,False,False,False,False,0.0,0.0,0.0,45%,55%,14.0,8.0,5.0,4.0,119.0,113.0,65.0,34.0,4.0,1.0,5.0,3.0,12.0,10.0,3.0,4.0,1.0,1.0,30.0,27.0,4.0,3.0,9.0,11.0,3.0,2.0,https://www.flashscore.com/match/K0VRtHjq/#/match-summary/match-summary
league-two,Leyton Orient,Swindon,"['12' Yellow_Home - Clay C.', '19' Goal_Home - Drinan A.(James T.)', '42' Goal_Away - McKirdy H.(Iandolo E.)', '45+2' Yellow_Home - Kemp D.', '56' Yellow_Home - Beckles O.', '59' Goal_Home - Drinan A.(Archibald T.)', '64' Goal_Home - Smith H.(Archibald T.)', '64' Yellow_Away - McKirdy H.', '76' Yellow_Home - Ogie S.', '82' Goal_Home - Smith H.', '83' Yellow_Away - Reed L.']",20,07.12.2021,20:45,4.0,1.0,1.0,1.0,Home,2.13,3.3,3.4,2.13,True,True,False,False,False,False,False,False,0.0,0.0,0.0,38%,62%,8.0,9.0,6.0,3.0,109.0,81.0,34.0,26.0,1.0,6.0,1.0,0.0,15.0,20.0,3.0,3.0,4.0,5.0,21.0,24.0,2.0,2.0,16.0,11.0,4.0,2.0,https://www.flashscore.com/match/WAgxQIOB/#/match-summary/match-summary
eredivisie,Waalwijk,Ajax,"['17' Goal_Away - Haller S.(Tadic D.)', '42' Goal_Away - Berghuis S.(Blind D.)', '52' Var_Away', '57' Goal_Away - Berghuis S.', '74' Goal_Away - Timber J.(Daramy M.)', '83' Goal_Away - Haller S.(Neres D.)', '85' Yellow_Home - Gaari J.(Nadmierna ostrość)']",13,21.11.2021,16:45,0.0,5.0,0.0,2.0,Away,24.0,8.75,1.13,1.13,True,True,False,False,False,False,False,False,3.0,3.0,0.0,32%,68%,9.0,22.0,2.0,10.0,53.0,155.0,28.0,93.0,6.0,7.0,1.0,5.0,14.0,5.0,5.0,9.0,1.0,3.0,14.0,20.0,5.0,2.0,6.0,11.0,1.0,0.0,https://www.flashscore.com/match/KtZ3PpN8/#/match-summary/match-summary
eredivisie,Utrecht,Sittard,"['05' Goal_Home - Ramselaar B.(Van der Maarel M.)', '30' Yellow_Away - Duarte D.(Podcięcie)', '61' Goal_Away - Flemming Z.', '89' Var_Home', '90+5' Yellow_Away - Gladon P.(Faul)']",29,09.04.2022,18:45,1.0,1.0,1.0,0.0,Draw,1.42,5.0,7.2,5.0,False,False,True,False,False,False,False,False,5.0,2.0,3.0,50%,50%,18.0,16.0,5.0,10.0,124.0,91.0,67.0,54.0,8.0,3.0,5.0,3.0,10.0,12.0,10.0,6.0,1.0,1.0,26.0,15.0,9.0,4.0,11.0,9.0,0.0,2.0,https://www.flashscore.com/match/boXOFqDQ/#/match-summary/match-summary
super-lig,Konyaspor,Genclerbirligi,"['37' Goal_Home - Miya F.(Skubic N.)', '40' Yellow_Away - Polomat P.', '85' Yellow_Away - Ciftci N.', '88' Yellow_Away - Pehlivan Y.', '90+3' Goal_Away - Pehlivan Y.']",10,02.11.2019,13:00,1.0,1.0,1.0,0.0,Draw,2.27,3.12,3.05,3.12,False,False,False,False,False,False,False,True,1.0,1.0,0.0,50%,50%,10.0,15.0,3.0,2.0,103.0,119.0,42.0,87.0,7.0,7.0,0.0,6.0,12.0,16.0,1.0,7.0,3.0,3.0,,,1.0,2.0,13.0,9.0,0.0,3.0,https://www.flashscore.com/match/xvPygtXC/#/match-summary/match-summary
jupiler-league,Cercle Brugge,St. Truiden,"['02' Yellow_Away - Hayashi D.', '09' Goal_Away - Hayashi D.(Mboyo I.)', '37' Yellow_Home - Velkovski D.', '52' Red_Card_Away - Reitz R.', '71' Yellow_Away - Lavalee D.']",6,28.08.2021,18:30,0.0,1.0,0.0,1.0,Away,2.33,3.35,3.2,3.2,False,False,False,True,False,False,False,False,1.0,1.0,0.0,69%,31%,24.0,7.0,6.0,2.0,145.0,77.0,95.0,21.0,9.0,5.0,9.0,0.0,,,9.0,1.0,0.0,0.0,,,1.0,6.0,8.0,12.0,1.0,2.0,https://www.flashscore.com/match/IX6IfSNI/#/match-summary/match-summary
serie-a,Napoli,Udinese,"['22' Goal_Away - Deulofeu G.(Pereyra R.)', '45+2' Yellow_Away - Niesportowe zachowanieZeegelaar M.(Niesportowe zachowanie)', '50' Yellow_Away - Udogie D.(Opóźnianie gry)', '52' Goal_Home - Osimhen V.(Rui M.)', '63' Goal_Home - Osimhen V.(Di Lorenzo G.)', '65' Yellow_Home - Rrahmani A.(Faul)', '82' Red_Card_Away - Mari P.(Nadmierna ostrość)', '90+2' Yellow_Home - Osimhen V.(Zagranie ręką)']",30,19.03.2022,15:00,2.0,1.0,0.0,1.0,Home,1.55,4.15,6.9,1.55,True,False,False,False,False,False,False,False,3.0,3.0,0.0,64%,36%,20.0,10.0,8.0,3.0,134.0,80.0,54.0,30.0,8.0,1.0,4.0,6.0,21.0,18.0,7.0,4.0,1.0,2.0,20.0,15.0,2.0,6.0,10.0,12.0,2.0,2.0,https://www.flashscore.com/match/65FppN2T/#/match-summary/match-summary
league-two,Walsall,Mansfield,"['23' Goal_Home - Melbourne M.(Wright T.)', '26' Yellow_Away - Quinn S.', '29' Yellow_Home - Wright T.', '31' Goal_Away - Clarke O.(Bowery J.)', '61' Yellow_Home - Kinsella L.', '86' Yellow_Away - Gordon K.']",27,09.02.2021,19:45,1.0,1.0,1.0,1.0,Draw,2.71,3.15,2.5,3.15,False,False,False,False,False,False,False,False,0.0,0.0,0.0,47%,53%,5.0,11.0,1.0,3.0,120.0,133.0,34.0,50.0,1.0,6.0,3.0,2.0,,,2.0,7.0,1.0,1.0,,,2.0,0.0,15.0,16.0,2.0,2.0,https://www.flashscore.com/match/Gt0xM3jH/#/match-summary/match-summary
ligue-1,Nice,Bordeaux,"['07' Goal_Home - Kluivert J.(Boudaoui H.)', '33' Goal_Home - Gouiri A.(Kluivert J.)', '41' Yellow_Away - Koscielny L.(Podcięcie)', '42' Goal_Home - Gouiri A.(Penalty )', '45+1' Yellow_Home - Boudaoui H.(Faul)', '58' Yellow_Away - Kwateng E.(Przytrzymywanie)', '68' Yellow_Home - Lotomba J.(Faul)', '85' Goal_Home - Thuram K.(Ndoye D.)', '90+1' Yellow_Home - Lemina M.(Podcięcie)']",4,28.08.2021,17:00,4.0,0.0,3.0,0.0,Home,1.83,3.9,4.35,1.83,True,True,True,False,False,False,False,False,4.0,6.0,-2.0,43%,57%,11.0,13.0,5.0,4.0,89.0,129.0,24.0,34.0,4.0,4.0,2.0,5.0,16.0,27.0,3.0,0.0,2.0,1.0,9.0,28.0,4.0,1.0,18.0,11.0,3.0,2.0,https://www.flashscore.com/match/rZz50QQS/#/match-summary/match-summary
2-bundesliga,Ingolstadt,Sandhausen,"['13' Yellow_Home - Keller T.', '63' Yellow_Away - Soukou C.', '66' Yellow_Away - Diekmeier D.', '66' Yellow_Home - Rohl M.', '68' Yellow_Home - Sarpei H. N.', '72' Red_Card_Home - Żółta kartka / Sarpei H. N.', '90+2' Yellow_Home - Stojanovic D.']",22,13.02.2022,13:30,0.0,0.0,0.0,0.0,Draw,2.34,3.3,3.25,3.3,False,False,False,False,False,False,False,False,0.0,0.0,0.0,55%,45%,7.0,11.0,1.0,4.0,120.0,111.0,49.0,48.0,6.0,7.0,,,20.0,17.0,2.0,2.0,2.0,2.0,31.0,18.0,4.0,1.0,15.0,17.0,5.0,2.0,https://www.flashscore.com/match/tAKkJIhi/#/match-summary/match-summary
super-lig,Giresunspor,Goztepe,"['27' Goal_Home - Nayir U.(Gumuskaya M.)', '45+1' Yellow_Away - Nwobodo O.', '51' Goal_Home - Perez A.(Serginho)', '69' Goal_Home - Gumuskaya M.(Traore H.)', '75' Goal_Away - Di Santo F.(Alici K.)']",27,27.02.2022,11:30,3.0,1.0,1.0,0.0,Home,2.38,3.15,3.1,2.38,True,True,False,False,False,False,False,False,1.0,0.0,1.0,43%,57%,16.0,9.0,6.0,4.0,80.0,84.0,42.0,47.0,6.0,3.0,4.0,2.0,,,7.0,5.0,4.0,0.0,,,3.0,3.0,10.0,16.0,0.0,1.0,https://www.flashscore.com/match/txqn7FKS/#/match-summary/match-summary
2-bundesliga,Regensburg,Sandhausen,"['05' Yellow_Away - Paurevic I.', '06' Goal_Away - Keita-Ruel D.(Roseler N.)', '13' Yellow_Home - Elvedi J.', '32' Yellow_Home - Vrenezi A.', '43' Yellow_Home - Wekesser E.', '58' Goal_Home - George J.', '63' Goal_Home - Stolze S.(George J.)', '68' Goal_Home - George J.(Saller B.)']",16,17.01.2021,13:30,3.0,1.0,0.0,1.0,Home,2.3,3.32,3.25,2.3,True,True,False,True,False,False,False,False,0.0,0.0,0.0,56%,44%,12.0,9.0,6.0,4.0,111.0,130.0,45.0,49.0,6.0,5.0,,,15.0,16.0,3.0,4.0,1.0,2.0,37.0,32.0,3.0,3.0,15.0,13.0,3.0,1.0,https://www.flashscore.com/match/0vNGs165/#/match-summary/match-summary
ligue-2,Bastia,Pau FC,"['48' Yellow_Home - Magri F.', '50' Goal_Home - Santelli B.', '55' Yellow_Away - Essende S.', '56' Goal_Away - Essende S.(Boto K.)', '67' Yellow_Home - Ducrocq T.', '74' Yellow_Home - Bocognano Y.']",23,05.02.2022,19:00,1.0,1.0,0.0,0.0,Draw,1.84,3.2,4.7,3.2,False,False,False,False,True,False,False,False,0.0,0.0,0.0,58%,42%,17.0,7.0,8.0,1.0,125.0,113.0,82.0,52.0,6.0,5.0,3.0,1.0,,,7.0,3.0,1.0,2.0,,,0.0,7.0,16.0,12.0,3.0,1.0,https://www.flashscore.com/match/fcfLso0j/#/match-summary/match-summary
bundesliga,Bayern Monachium,1. FSV Mainz 05,"['32' Goal_Away - Burkardt J.(Latza D.)', '32' Yellow_Home - Boateng J.(Niesportowe zachowanie)', '44' Goal_Away - Hack A.(Brosinski D.)', '50' Goal_Home - Kimmich J.(Lewandowski R.)', '55' Goal_Home - Sane L.(Kimmich J.)', '59' Yellow_Away - Boetius J-P.(Nadmierna ostrość)', '62' Yellow_Home - Alaba D.(Podcięcie)', '65' Var_Away', '70' Goal_Home - Sule N.', '76' Goal_Home - Lewandowski R.(Penalty )', '83' Goal_Home - Lewandowski R.(Mueller T.)']",14,03.01.2021,18:00,5.0,2.0,0.0,2.0,Home,1.09,12.5,28.0,1.09,True,True,False,False,True,False,False,False,3.0,5.0,-2.0,68%,32%,19.0,12.0,12.0,7.0,126.0,62.0,85.0,40.0,7.0,5.0,,,8.0,11.0,10.0,2.0,1.0,1.0,16.0,19.0,5.0,7.0,11.0,9.0,2.0,1.0,https://www.flashscore.com/match/nReYY5V1/#/match-summary/match-summary
bundesliga,Paderborn,TSG Hoffenheim,"['04' Goal_Away - Skov R.(Kaderabek P.)', '09' Goal_Home - Srbeny D.', '32' Yellow_Home - Vasiliadis S.(Przytrzymywanie)', '61' Yellow_Home - Gjasula K.(Podcięcie)', '67' Yellow_Home - Srbeny D.(Nadmierna ostrość)']",27,23.05.2020,15:30,1.0,1.0,1.0,1.0,Draw,3.15,3.9,2.22,3.9,False,False,True,True,False,False,False,False,1.0,4.0,-3.0,45%,55%,13.0,18.0,3.0,7.0,87.0,130.0,31.0,52.0,10.0,11.0,,,16.0,16.0,2.0,8.0,1.0,3.0,19.0,24.0,6.0,2.0,14.0,13.0,3.0,0.0,https://www.flashscore.com/match/fBs2FxFK/#/match-summary/match-summary
fortuna-1-liga,Widzew Łódź,Chrobry Głogów,"['11' Own_Home - Bougaidis M.()', '35' Yellow_Away - Kolenc J.', '83' Yellow_Away - Praznovsky O.', '90+1' Yellow_Home - Letniowski J.', '90+3' Goal_Home - Guzdek B.']",3,15.08.2021,12:40,2.0,0.0,1.0,0.0,Home,2.05,3.45,3.85,2.05,False,False,False,False,False,False,True,False,0.0,0.0,0.0,51%,49%,8.0,13.0,3.0,2.0,100.0,110.0,56.0,88.0,4.0,6.0,1.0,5.0,8.0,17.0,3.0,7.0,0.0,2.0,,,2.0,2.0,17.0,6.0,1.0,2.0,https://www.flashscore.com/match/KQK2UYzH/#/match-summary/match-summary
laliga,Valencia,Osasuna,"['03' Var_Home', '12' Goal_Home - Guedes G.(Costa J.)', '27' Yellow_Home - Guedes G.(Uderzenie łokciem)', '35' Goal_Home - Rodrigo(Guedes G.)', '65' Yellow_Away - Estupinan P.(Faul)', '85' Yellow_Away - Garcia R.(Faul)']",30,21.06.2020,19:30,2.0,0.0,2.0,0.0,Home,2.05,3.52,3.85,2.05,False,False,True,False,False,False,False,False,5.0,5.0,0.0,55%,45%,7.0,13.0,3.0,3.0,102.0,111.0,19.0,64.0,0.0,8.0,4.0,2.0,21.0,13.0,1.0,7.0,6.0,3.0,,,3.0,1.0,7.0,19.0,1.0,2.0,https://www.flashscore.com/match/MD5RY4iB/#/match-summary/match-summary
2-bundesliga,St. Pauli,Regensburg,"['59' Yellow_Away - Singh S.', '74' Goal_Home - Burgstaller G.(Kyereh D.)', '82' Yellow_Home - Burgstaller G.', '89' Goal_Home - Burgstaller G.(Kyereh D.)', '89' Yellow_Away - Gimber B.']",5,29.08.2021,13:30,2.0,0.0,0.0,0.0,Home,2.2,3.6,3.15,2.2,False,False,False,False,False,False,False,False,0.0,0.0,0.0,56%,44%,22.0,8.0,5.0,3.0,120.0,109.0,62.0,33.0,17.0,5.0,,,5.0,8.0,11.0,4.0,4.0,2.0,24.0,17.0,3.0,3.0,4.0,8.0,1.0,2.0,https://www.flashscore.com/match/Agb6WbhR/#/match-summary/match-summary
jupiler-league,Kortrijk,St. Truiden,"['15' Goal_Away - Penalty Suzuki Y.(Penalty )', '45+1' Goal_Away - Suzuki Y.(Cacace L.)', '67' Yellow_Home - Sainsbury T.', '75' Yellow_Home - Gueye P.']",25,20.01.2021,16:30,0.0,2.0,0.0,2.0,Away,2.27,3.45,3.2,3.2,False,False,False,True,False,True,False,False,2.0,4.0,-2.0,60%,40%,29.0,8.0,7.0,2.0,110.0,94.0,85.0,35.0,16.0,6.0,6.0,0.0,,,9.0,1.0,1.0,0.0,,,0.0,7.0,14.0,12.0,2.0,0.0,https://www.flashscore.com/match/YgO1PmJS/#/match-summary/match-summary
liga-portugal,Sporting,Arouca,"['09' Var_Home', '14' Yellow_Away - Esgaio T.', '25' Yellow_Home - Essugo D.', '35' Yellow_Home - Coates S.', '39' Yellow_Away - Simao D.', '46' Goal_Home - Slimani I.(Porro P.)', '52' Goal_Home - Slimani I.(Santos N.)', '65' Yellow_Away - Galovic N.', '84' Yellow_Away - Ruiz A.']",25,05.03.2022,21:30,2.0,0.0,0.0,0.0,Home,1.38,4.9,9.0,1.38,False,False,False,False,True,False,False,False,3.0,5.0,-2.0,62%,38%,15.0,5.0,6.0,2.0,136.0,96.0,51.0,29.0,7.0,2.0,2.0,1.0,,,5.0,1.0,9.0,3.0,,,2.0,4.0,13.0,14.0,2.0,4.0,https://www.flashscore.com/match/zoB7tSvh/#/match-summary/match-summary
super-lig,Rizespor,Denizlispor,"['02' Yellow_Home - Pehlivan Y.', '09' Goal_Away - Rodallega H.', '39' Yellow_Away - Bakalorz M.', '59' Yellow_Away - Bergdich Z.', '62' Yellow_Away - Rodallega H.', '71' Yellow_Away - Pantilimon C.', '79' Yellow_Away - Lopes T.', '85' Yellow_Home - Meriah Y.', '90+2' Goal_Home - Ruzgar K.(Skoda M.)']",18,10.01.2021,14:00,1.0,1.0,0.0,1.0,Draw,2.27,3.25,3.15,3.25,False,False,False,True,False,False,True,False,5.0,5.0,0.0,59%,41%,21.0,11.0,7.0,5.0,127.0,98.0,123.0,70.0,9.0,3.0,5.0,3.0,,,11.0,5.0,1.0,3.0,,,4.0,6.0,20.0,24.0,2.0,5.0,https://www.flashscore.com/match/vDUUQbCq/#/match-summary/match-summary
league-one,Milton Keynes,Rochdale,"['23' Yellow_Home - Kasumu D.', '46' Goal_Away - Morley A.', '50' Goal_Away - Keohane J.(Rathbone O.)', '85' Goal_Away - Humphrys S.(Odoh A.)']",46,09.05.2021,13:00,0.0,3.0,0.0,0.0,Away,1.69,3.85,4.4,4.4,True,False,False,False,False,True,False,False,0.0,0.0,0.0,54%,46%,8.0,14.0,1.0,5.0,112.0,89.0,31.0,43.0,3.0,6.0,4.0,3.0,22.0,10.0,3.0,4.0,2.0,4.0,12.0,14.0,2.0,1.0,8.0,18.0,1.0,0.0,https://www.flashscore.com/match/p4SD1dWq/#/match-summary/match-summary
ligue-1,Lyon,Nantes,"['04' Goal_Home - Ekambi K.(Aouar H.)', '14' Yellow_Home - Marcelo(Zagranie ręką)', '34' Yellow_Away - Coco M.(Nadmierna ostrość)', '37' Goal_Home - Kadewere T.', '44' Goal_Home - Paqueta L.(Kadewere T.)', '56' Yellow_Away - Abeid M.(Podcięcie)', '68' Yellow_Away - Pallois N.(Nadmierna ostrość)']",17,23.12.2020,21:00,3.0,0.0,3.0,0.0,Home,1.3,5.9,10.5,1.3,True,False,True,False,False,False,False,False,1.0,6.0,-5.0,65%,35%,22.0,18.0,11.0,4.0,118.0,97.0,46.0,40.0,4.0,9.0,7.0,5.0,15.0,12.0,9.0,7.0,1.0,2.0,,,4.0,8.0,11.0,13.0,1.0,3.0,https://www.flashscore.com/match/rFQfTeD3/#/match-summary/match-summary
premier-league,Manchester City,Leeds,"['35' Yellow_Home - Ake N.(Podcięcie)', '42' Goal_Away - Dallas S.(Bamford P.)', '45+1' Red_Card_Away - Cooper L.(Podcięcie)', '66' Yellow_Away - Alioski E.(Podcięcie)', '76' Goal_Home - Torres F.(Silva B.)', '83' Yellow_Home - Silva B.(Podcięcie)', '90+1' Goal_Away - Dallas S.(Alioski E.)', '90+3' Yellow_Home - Fernandinho(Podcięcie)']",31,10.04.2021,13:30,1.0,2.0,0.0,1.0,Away,1.38,5.8,7.8,7.8,True,False,False,False,False,False,False,True,1.0,2.0,-1.0,71%,29%,29.0,2.0,7.0,2.0,155.0,52.0,115.0,23.0,11.0,0.0,11.0,0.0,18.0,14.0,9.0,3.0,2.0,3.0,23.0,9.0,0.0,6.0,12.0,15.0,3.0,1.0,https://www.flashscore.com/match/IqBEDB7U/#/match-summary/match-summary
league-one,Oxford Utd,Rotherham,"['37' Yellow_Away - Barlaser D.', '48' Yellow_Away - Miller M.', '64' Yellow_Away - Rathbone O.', '68' Yellow_Home - Seddon S.', '69' Yellow_Away - Wiles B.', '90+1' Yellow_Away - Harding W.']",20,27.11.2021,16:00,0.0,0.0,0.0,0.0,Draw,3.95,3.65,1.85,3.65,False,False,False,False,False,False,False,False,0.0,0.0,0.0,44%,56%,9.0,15.0,5.0,1.0,75.0,136.0,29.0,71.0,2.0,8.0,2.0,6.0,9.0,13.0,3.0,9.0,4.0,2.0,36.0,31.0,1.0,5.0,9.0,11.0,1.0,5.0,https://www.flashscore.com/match/0QBGfpEC/#/match-summary/match-summary
premier-league,Burnley,Chelsea,"['47' Goal_Away - James R.(Chalobah T.)', '52' Goal_Away - Havertz K.(Pulisic C.)', '55' Goal_Away - Havertz K.(James R.)', '69' Goal_Away - Pulisic C.', '84' Yellow_Home - Barnes A.(Nadmierna ostrość)', '89' Yellow_Home - Westwood A.(Podcięcie)']",28,05.03.2022,16:00,0.0,4.0,0.0,0.0,Away,7.6,4.2,1.52,1.52,True,True,False,False,False,True,False,False,5.0,2.0,3.0,27%,73%,6.0,11.0,1.0,5.0,94.0,122.0,51.0,56.0,2.0,0.0,3.0,6.0,8.0,12.0,5.0,2.0,1.0,1.0,14.0,17.0,1.0,1.0,12.0,7.0,2.0,0.0,https://www.flashscore.com/match/61BzhHPQ/#/match-summary/match-summary
super-lig,Yeni Malatyaspor,Rizespor,"['06' Goal_Away - Caglayan O.', '19' Yellow_Home - Akbas M.', '45+1' Yellow_Home - Yalcin R.', '52' Yellow_Away - Umar A.', '70' Yellow_Away - Morozyuk M.', '72' Goal_Away - Umar A.(Caglayan O.)', '75' Yellow_Away - Diomande I.']",16,21.12.2019,13:00,0.0,2.0,0.0,1.0,Away,1.63,4.05,4.4,4.4,False,False,False,True,False,False,False,False,1.0,3.0,-2.0,56%,44%,11.0,7.0,5.0,3.0,128.0,79.0,80.0,39.0,6.0,4.0,,,13.0,14.0,6.0,4.0,3.0,1.0,25.0,24.0,1.0,5.0,11.0,12.0,2.0,3.0,https://www.flashscore.com/match/ARyIqfGK/#/match-summary/match-summary
super-lig,Denizlispor,Genclerbirligi,"['19' Goal_Home - Mesanovic M.(Rodallega H.)', '39' Yellow_Home - Fabiano', '83' Yellow_Away - Candeias D.', '83' Yellow_Home - Murawski R.']",26,20.02.2021,14:00,1.0,0.0,1.0,0.0,Home,2.1,3.25,3.55,2.1,False,False,False,False,False,False,False,False,2.0,3.0,-1.0,45%,55%,10.0,12.0,4.0,1.0,84.0,91.0,62.0,77.0,2.0,10.0,4.0,1.0,,,5.0,4.0,3.0,4.0,,,1.0,3.0,17.0,15.0,2.0,1.0,https://www.flashscore.com/match/SAM3NvOs/#/match-summary/match-summary
